experiment,threshold,val_loss,iou_water,f1_water,precision,recall,true_water_frac,pred_water_frac,tp,fp,fn,tn,checkpoint_epoch,base_channels,class_weight_0,class_weight_1
colab_full_weighted_ce_threshold_sweep,0.05,0.3105379508241363,0.22325440728798612,0.36501713128171254,0.22504276520258143,0.9656284286100498,0.11025550216436386,0.47309163212776184,2160695,7440569,76910,10616551,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.1,0.3105379508241363,0.28837814009442425,0.4476607156238917,0.295550019217121,0.9223839775116658,0.11025550216436386,0.3440971076488495,2063931,4919425,173674,13137695,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.15,0.3105379508241363,0.33557213616656323,0.5025144312006117,0.35165705493491256,0.8800449587840532,0.11025550216436386,0.27592167258262634,1969193,3630561,268412,14426559,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.2,0.3105379508241363,0.3716674706991737,0.5419206602744985,0.4009022389447966,0.8359781999056991,0.11025550216436386,0.22990940511226654,1870589,2795359,367016,15261761,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.25,0.3105379508241363,0.3991966204839592,0.570608325720346,0.44709151860610935,0.7884242303713087,0.11025550216436386,0.19443023204803467,1764182,2181726,473423,15875394,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.3,0.3105379508241363,0.4209528135189527,0.5924937260604368,0.4937588065440075,0.740585581458744,0.11025550216436386,0.16537150740623474,1657138,1699031,580467,16358089,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.35,0.3105379508241363,0.439273647865163,0.6104101864391474,0.5421308973559691,0.6983667805533118,0.11025550216436386,0.14202986657619476,1562669,1319788,674936,16737332,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.39999999999999997,0.3105379508241363,0.4548856282437354,0.6253214952612466,0.5891061859796661,0.6662811354104025,0.11025550216436386,0.12469935417175293,1490874,1039865,746731,17017255,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.44999999999999996,0.3105379508241363,0.4683621154883957,0.6379381632746804,0.6336406891212425,0.6422943280873942,0.11025550216436386,0.11176126450300217,1437201,830963,800404,17226157,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.49999999999999994,0.3105379508241363,0.479898067116522,0.6485555698461987,0.6788419289391662,0.6208562279758911,0.11025550216436386,0.10083763301372528,1389231,657241,848374,17399879,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.5499999999999999,0.3105379508241363,0.4880787688306673,0.6559851253226329,0.7256558386108146,0.5985207398088556,0.11025550216436386,0.09093870967626572,1339253,506323,898352,17550797,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.6,0.3105379508241363,0.49089673736312406,0.6585254700219534,0.7732419293897258,0.5734497375542128,0.11025550216436386,0.08176741003990173,1283154,376293,954451,17680827,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.65,0.3105379508241363,0.4852352920486393,0.6534120144416129,0.8212116026064613,0.5425515227218364,0.11025550216436386,0.07284272462129593,1214016,264307,1023589,17792813,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.7,0.3105379508241363,0.46070928083725443,0.630802154653503,0.8776117262805634,0.49234158843942305,0.11025550216436386,0.06185351312160492,1101666,153634,1135939,17903486,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.75,0.3105379508241363,0.33837857872952903,0.5056545047974972,0.9450891808285576,0.3451645844552531,0.11025550216436386,0.04026741161942482,772342,44874,1465263,18012246,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.7999999999999999,0.3105379508241363,0.10909412527937046,0.1967265406836244,0.9732754028763436,0.10942190422348848,0.11025550216436386,0.01239563524723053,244843,6723,1992762,18050397,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.85,0.3105379508241363,0.014201839551245219,0.028005943190813218,0.9764405946673497,0.014206707618189922,0.11025550216436386,0.0016041607595980167,31789,767,2205816,18056353,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.9,0.3105379508241363,8.491221640995581e-06,1.6982299081525687e-05,0.9999999994736841,8.491221640995581e-06,0.11025550216436386,9.362038895233127e-07,19,0,2237586,18057120,20,32,0.4806916415691376,1.51930832862854
colab_full_weighted_ce_threshold_sweep,0.95,0.3105379508241363,0.0,0.0,0.0,0.0,0.11025550216436386,0.0,0,0,2237605,18057120,20,32,0.4806916415691376,1.51930832862854
